Date,target,predicted
2020-06-08,54.74,52.65599999999992
2020-06-09,53.52,51.89900000000004
2020-06-10,50.65,49.99629999999999
2020-06-11,46.18,46.76239999999997
2020-06-12,47.17,46.80630000000002
2020-06-13,47.17,47.011600000000016
2020-06-14,47.17,46.913200000000025
2020-06-15,47.14,47.46909999999998
2020-06-16,48.2,47.840399999999946
2020-06-17,46.63,46.79980000000007
2020-06-18,46.92,46.70220000000003
2020-06-19,45.98,44.32519999999999
2020-06-20,45.98,44.52139999999998
2020-06-21,45.98,46.60449999999996
2020-06-22,46.42,46.125000000000036
2020-06-23,46.7,45.986799999999945
2020-06-24,44.5,45.003899999999994
2020-06-25,45.17,45.08710000000002
2020-06-26,43.62,43.508799999999944
2020-06-27,43.62,43.65389999999995
2020-06-28,43.62,43.76969999999995
2020-06-29,44.32,44.45050000000003
2020-06-30,44.72,44.91269999999996
2020-07-01,43.71,44.22560000000002
2020-07-02,44.08,44.19259999999996
2020-07-03,44.08,43.90849999999996
2020-07-04,44.08,43.08009999999997
2020-07-05,44.08,43.662599999999955
2020-07-06,44.39,44.056399999999975
2020-07-07,43.24,43.310299999999934
2020-07-08,43.14,43.268999999999984
2020-07-09,41.36,42.18790000000003
2020-07-10,42.65,42.85350000000003
2020-07-11,42.65,42.90710000000002
2020-07-12,42.65,42.81510000000003
2020-07-13,42.66,42.96299999999996
2020-07-14,44.07,43.80950000000003
2020-07-15,44.63,44.34300000000005
2020-07-16,44.28,44.141900000000035
2020-07-17,43.52,43.2024
2020-07-18,43.52,43.3024
2020-07-19,43.52,43.25300000000002
2020-07-20,42.5,42.8997
2020-07-21,44.65,44.10030000000002
2020-07-22,43.61,42.985800000000026
2020-07-23,43.7,43.49709999999995
2020-07-24,43.43,43.26509999999997
2020-07-25,43.43,43.580799999999954
2020-07-26,43.43,43.38899999999997
2020-07-27,44.07,43.908600000000035
2020-07-28,43.55,43.50890000000005
2020-07-29,44.03,44.032600000000045
2020-07-30,41.87,42.688099999999956
2020-07-31,42.08,42.335999999999956
2020-08-01,42.08,42.373399999999954
2020-08-02,42.08,42.639799999999966
2020-08-03,42.25,42.724
2020-08-04,43.47,43.29719999999995
2020-08-05,43.85,43.570999999999955
2020-08-06,43.64,43.47599999999999
2020-08-07,43.44,43.0572
2020-08-08,43.44,43.050500000000014
2020-08-09,43.44,43.411
2020-08-10,44.51,44.113500000000094
2020-08-11,44.97,44.396499999999975
2020-08-12,44.09,43.850800000000035
2020-08-13,43.01,43.154900000000055
2020-08-14,43.2,42.70519999999994
2020-08-15,43.2,43.429599999999944
2020-08-16,43.2,43.09309999999995
2020-08-17,42.64,42.45119999999998
2020-08-18,42.43,42.434299999999965
2020-08-19,41.96,41.88620000000002
2020-08-20,41.32,41.14490000000004
2020-08-21,41.01,40.63040000000008
2020-08-22,41.01,41.26530000000007
2020-08-23,41.01,41.52260000000007
2020-08-24,42.22,41.35019999999996
2020-08-25,40.88,40.76370000000006
2020-08-26,40.01,40.45300000000006
2020-08-27,39.74,40.50919999999994
2020-08-28,40.69,41.14450000000004
2020-08-29,40.69,41.06220000000004
2020-08-30,40.69,41.605200000000025
2020-08-31,39.94,40.04420000000003
2020-09-01,39.43,39.94949999999998
2020-09-02,39.19,39.693400000000025
2020-09-03,39.11,38.90550000000001
2020-09-04,39.08,39.10389999999997
2020-09-05,39.08,39.135799999999975
2020-09-06,39.08,39.07069999999997
2020-09-07,39.08,39.11749999999996
2020-09-08,38.18,38.246199999999945
2020-09-09,37.95,37.89239999999996
2020-09-10,37.0,37.37819999999999
2020-09-11,36.9,37.75850000000005
2020-09-12,36.9,37.07610000000004
2020-09-13,36.9,36.786500000000046
2020-09-14,36.66,36.69379999999997
2020-09-15,36.27,36.13219999999999
2020-09-16,37.81,37.82189999999997
2020-09-17,37.8,37.717500000000044
2020-09-18,37.19,37.659700000000036
2020-09-19,37.19,37.517900000000026
2020-09-20,37.19,37.45440000000004
2020-09-21,36.43,35.718299999999964
2020-09-22,35.53,35.343900000000026
2020-09-23,34.39,34.86419999999999
2020-09-24,34.32,35.02090000000002
2020-09-25,34.64,35.04019999999997
2020-09-26,34.64,34.81569999999997
2020-09-27,34.64,35.074799999999975
2020-09-28,35.31,34.815399999999975
2020-09-29,34.28,34.21680000000003
2020-09-30,34.33,34.30789999999997
2020-10-01,33.13,33.518700000000045
2020-10-02,32.98,33.673700000000004
2020-10-03,32.98,33.4251
2020-10-04,32.98,34.9055
2020-10-05,33.74,33.76099999999995
2020-10-06,33.39,33.94829999999998
2020-10-07,33.5,34.85940000000001
2020-10-08,35.26,35.98800000000006
2020-10-09,34.74,34.74049999999994
2020-10-10,34.74,34.70959999999994
2020-10-11,34.74,34.944299999999934
2020-10-12,34.63,34.49830000000006
2020-10-13,34.22,34.134799999999956
2020-10-14,34.15,34.095700000000036
2020-10-15,34.45,34.16689999999996
2020-10-16,34.1,34.14479999999995
2020-10-17,34.1,34.189499999999946
2020-10-18,34.1,34.34689999999996
2020-10-19,33.42,33.592900000000014
2020-10-20,33.7,33.676999999999964
2020-10-21,33.16,33.387099999999975
2020-10-22,34.86,34.48230000000002
2020-10-23,34.16,34.12269999999997
2020-10-24,34.16,34.61219999999996
2020-10-25,34.16,34.92809999999998
2020-10-26,33.35,33.41909999999995
2020-10-27,32.82,32.87970000000003
2020-10-28,31.57,32.111900000000034
2020-10-29,32.97,34.03459999999995
2020-10-30,32.62,33.52049999999994
2020-10-31,32.62,33.21579999999994
2020-11-01,32.62,33.71619999999995
2020-11-02,33.99,34.125999999999934
2020-11-03,33.41,34.22489999999998
2020-11-04,33.23,33.98500000000001
2020-11-05,33.17,33.817300000000024
2020-11-06,32.78,33.65410000000004
2020-11-07,32.78,33.682200000000044
2020-11-08,32.78,33.90890000000003
2020-11-09,36.93,37.14419999999997
2020-11-10,36.86,36.53120000000002
2020-11-11,36.48,36.402000000000015
2020-11-12,35.23,35.4188
2020-11-13,36.08,35.32359999999996
2020-11-14,36.08,35.83339999999996
2020-11-15,36.08,35.31739999999998
2020-11-16,38.16,38.25429999999997
